draw_,sex,age_start,deathPerInfect,hospitalPerInfect
52,female,55,0.00420232,0.12442317
52,female,60,0.007840236,0.23057602
52,female,65,0.007840236,0.23057602
52,female,70,0.094674312,0.46676034
52,female,75,0.094674312,0.46676034
52,female,80,0.23798348,0.56298345
52,female,85,0.23798348,0.56298345
52,female,90,0.32193521,0.51306045
52,female,95,0.32193521,0.51306045
52,female,100,0.32193521,0.51306045
52,female,105,0.32193521,0.51306045
52,male,0,8.33E-06,0.053434517
52,male,5,8.33E-06,0.053434517
52,male,10,2.68E-05,0.012533213
52,male,15,2.68E-05,0.012533213
52,male,20,0.000138258,0.023709491
52,male,25,0.000138258,0.023709491
52,male,30,0.000538128,0.043804325
52,male,35,0.000538128,0.043804325
52,male,40,0.001849568,0.10983648
52,male,45,0.001849568,0.10983648
52,male,50,0.01184075,0.17719516
52,male,55,0.01184075,0.17719516
52,male,60,0.029331245,0.31683138
52,male,65,0.029331245,0.31683138
52,male,70,0.17030698,0.48785275
52,male,75,0.17030698,0.48785275
52,male,80,0.38758796,0.66401696
52,male,85,0.38758796,0.66401696
52,male,90,0.47467053,0.62848794
52,male,95,0.47467053,0.62848794
52,male,100,0.47467053,0.62848794
52,male,105,0.47467053,0.62848794
53,female,0,7.00E-06,0.044863012
53,female,5,7.00E-06,0.044863012
53,female,10,2.32E-05,0.016927803
53,female,15,2.32E-05,0.016927803
53,female,20,9.32E-05,0.047281008
53,female,25,9.32E-05,0.047281008
53,female,30,0.000315643,0.060290363
53,female,35,0.000315643,0.060290363
53,female,40,0.001172001,0.079618469
53,female,45,0.001172001,0.079618469
53,female,50,0.004703283,0.11844525
53,female,55,0.004703283,0.11844525
53,female,60,0.009590388,0.21768023
53,female,65,0.009590388,0.21768023
53,female,70,0.12708645,0.45950052
53,female,75,0.12708645,0.45950052
53,female,80,0.28158766,0.57513106
53,female,85,0.28158766,0.57513106
53,female,90,0.34521145,0.48775414
53,female,95,0.34521145,0.48775414
53,female,100,0.34521145,0.48775414
53,female,105,0.34521145,0.48775414
53,male,0,9.51E-06,0.037140902
53,male,5,9.51E-06,0.037140902
53,male,10,5.11E-05,0.01350431
53,male,15,5.11E-05,0.01350431
53,male,20,0.000130692,0.027361149
53,male,25,0.000130692,0.027361149
53,male,30,0.000513495,0.044584829
53,male,35,0.000513495,0.044584829
53,male,40,0.002931202,0.10014783
53,male,45,0.002931202,0.10014783
53,male,50,0.008764017,0.16505331
53,male,55,0.008764017,0.16505331
53,male,60,0.034958381,0.27829081
53,male,65,0.034958381,0.27829081
53,male,70,0.16385105,0.49090189
53,male,75,0.16385105,0.49090189
53,male,80,0.42868194,0.66485763
53,male,85,0.42868194,0.66485763
53,male,90,0.57770693,0.64508432
53,male,95,0.57770693,0.64508432
53,male,100,0.57770693,0.64508432
53,male,105,0.57770693,0.64508432
54,female,0,5.37E-06,0.035103291
54,female,5,5.37E-06,0.035103291
54,female,10,1.88E-05,0.014041561
54,female,15,1.88E-05,0.014041561
54,female,20,8.63E-05,0.033001155
54,female,25,8.63E-05,0.033001155
54,female,30,0.000237539,0.051151313
54,female,35,0.000237539,0.051151313
54,female,40,0.001021626,0.080352709
54,female,45,0.001021626,0.080352709
54,female,50,0.004096026,0.087160617
54,female,55,0.004096026,0.087160617
54,female,60,0.00634685,0.18164723
54,female,65,0.00634685,0.18164723
54,female,70,0.10764884,0.45386991
54,female,75,0.10764884,0.45386991
54,female,80,0.27507567,0.5334574
54,female,85,0.27507567,0.5334574
54,female,90,0.36073929,0.44406825
54,female,95,0.36073929,0.44406825
54,female,100,0.36073929,0.44406825
54,female,105,0.36073929,0.44406825
54,male,0,1.01E-05,0.047170889
54,male,5,1.01E-05,0.047170889
54,male,10,5.32E-05,0.006883562
54,male,15,5.32E-05,0.006883562
54,male,20,0.000154942,0.020036306
54,male,25,0.000154942,0.020036306
54,male,30,0.000666109,0.036541361
54,male,35,0.000666109,0.036541361
54,male,40,0.001945361,0.08880879
54,male,45,0.001945361,0.08880879
54,male,50,0.011280158,0.16228548
54,male,55,0.011280158,0.16228548
54,male,60,0.029364239,0.27604285
54,male,65,0.029364239,0.27604285
54,male,70,0.16395278,0.45956326
54,male,75,0.16395278,0.45956326
54,male,80,0.37928095,0.59619558
54,male,85,0.37928095,0.59619558
54,male,90,0.49211136,0.60271698
54,male,95,0.49211136,0.60271698
54,male,100,0.49211136,0.60271698
54,male,105,0.49211136,0.60271698
55,female,0,6.15E-06,0.054205012
55,female,5,6.15E-06,0.054205012
55,female,10,1.74E-05,0.016746964
55,female,15,1.74E-05,0.016746964
55,female,20,9.67E-05,0.041067213
55,female,25,9.67E-05,0.041067213
55,female,30,0.000337566,0.061720017
55,female,35,0.000337566,0.061720017
55,female,40,0.001020955,0.077510051
55,female,45,0.001020955,0.077510051
55,female,50,0.005710689,0.11845748
55,female,55,0.005710689,0.11845748
55,female,60,0.035271861,0.21981624
55,female,65,0.035271861,0.21981624
55,female,70,0.11630755,0.44368401
55,female,75,0.11630755,0.44368401
55,female,80,0.31751812,0.55316186
55,female,85,0.31751812,0.55316186
55,female,90,0.3747744,0.48587772
55,female,95,0.3747744,0.48587772
55,female,100,0.3747744,0.48587772
55,female,105,0.3747744,0.48587772
55,male,0,1.16E-05,0.039265018
55,male,5,1.16E-05,0.039265018
55,male,10,5.38E-05,0.007809985
55,male,15,5.38E-05,0.007809985
55,male,20,0.000285695,0.024900071
55,male,25,0.000285695,0.024900071
55,male,30,0.000677845,0.038003832
55,male,35,0.000677845,0.038003832
55,male,40,0.002986226,0.095618449
55,male,45,0.002986226,0.095618449
55,male,50,0.014984039,0.18512782
55,male,55,0.014984039,0.18512782
55,male,60,0.031961128,0.30245718
55,male,65,0.031961128,0.30245718
55,male,70,0.21668589,0.46950626
55,male,75,0.21668589,0.46950626
55,male,80,0.43246606,0.67813432
55,male,85,0.43246606,0.67813432
55,male,90,0.60908598,0.64596248
55,male,95,0.60908598,0.64596248
55,male,100,0.60908598,0.64596248
55,male,105,0.60908598,0.64596248
56,female,0,6.72E-06,0.045899373
56,female,5,6.72E-06,0.045899373
56,female,10,2.00E-05,0.01173853
56,female,15,2.00E-05,0.01173853
56,female,20,0.000144653,0.036490973
56,female,25,0.000144653,0.036490973
56,female,30,0.000429096,0.057707377
56,female,35,0.000429096,0.057707377
56,female,40,0.00145736,0.091916755
56,female,45,0.00145736,0.091916755
56,female,50,0.005210119,0.10456676
56,female,55,0.005210119,0.10456676
56,female,60,0.020569295,0.23092204
56,female,65,0.020569295,0.23092204
56,female,70,0.1084556,0.48452741
56,female,75,0.1084556,0.48452741
56,female,80,0.30141643,0.57896739
56,female,85,0.30141643,0.57896739
56,female,90,0.40809146,0.47021911
56,female,95,0.40809146,0.47021911
56,female,100,0.40809146,0.47021911
56,female,105,0.40809146,0.47021911
56,male,0,1.80E-05,0.053160261
56,male,5,1.80E-05,0.053160261
56,male,10,6.07E-05,0.009142071
56,male,15,6.07E-05,0.009142071
56,male,20,0.000224439,0.024901258
56,male,25,0.000224439,0.024901258
56,male,30,0.000599907,0.037609454
56,male,35,0.000599907,0.037609454
56,male,40,0.002305407,0.085559487
56,male,45,0.002305407,0.085559487
56,male,50,0.012135971,0.17943878
56,male,55,0.012135971,0.17943878
56,male,60,0.053653028,0.30548272
56,male,65,0.053653028,0.30548272
56,male,70,0.18809049,0.46796867
56,male,75,0.18809049,0.46796867
56,male,80,0.41546133,0.65888566
56,male,85,0.41546133,0.65888566
56,male,90,0.56002069,0.61511427
56,male,95,0.56002069,0.61511427
56,male,100,0.56002069,0.61511427
56,male,105,0.56002069,0.61511427
57,female,0,3.94E-06,0.022975251
57,female,5,3.94E-06,0.022975251
57,female,10,1.59E-05,0.010784348
57,female,15,1.59E-05,0.010784348
57,female,20,6.37E-05,0.036676262
57,female,25,6.37E-05,0.036676262
57,female,30,0.000338114,0.056891464
57,female,35,0.000338114,0.056891464
57,female,40,0.001623245,0.067296766
57,female,45,0.001623245,0.067296766
57,female,50,0.004431453,0.10240124
57,female,55,0.004431453,0.10240124
57,female,60,0.010220162,0.20787123
57,female,65,0.010220162,0.20787123
57,female,70,0.1222312,0.43005806
57,female,75,0.1222312,0.43005806
57,female,80,0.30573171,0.56596994
57,female,85,0.30573171,0.56596994
57,female,90,0.34109217,0.44045848
57,female,95,0.34109217,0.44045848
57,female,100,0.34109217,0.44045848
57,female,105,0.34109217,0.44045848
57,male,0,1.32E-05,0.024241509
57,male,5,1.32E-05,0.024241509
57,male,10,6.22E-05,0.007000341
57,male,15,6.22E-05,0.007000341
57,male,20,0.000149334,0.020045161
57,male,25,0.000149334,0.020045161
57,male,30,0.000693556,0.030368457
57,male,35,0.000693556,0.030368457
57,male,40,0.002404058,0.092656262
57,male,45,0.002404058,0.092656262
57,male,50,0.010446235,0.14212854
57,male,55,0.010446235,0.14212854
57,male,60,0.030490965,0.25994089
57,male,65,0.030490965,0.25994089
57,male,70,0.16735768,0.4215489
57,male,75,0.16735768,0.4215489
57,male,80,0.37787744,0.62020296
57,male,85,0.37787744,0.62020296
57,male,90,0.4937942,0.57554442
57,male,95,0.4937942,0.57554442
57,male,100,0.4937942,0.57554442
57,male,105,0.4937942,0.57554442
58,female,0,2.05E-06,0.023392303
58,female,5,2.05E-06,0.023392303
58,female,10,1.71E-05,0.006454264
58,female,15,1.71E-05,0.006454264
58,female,20,6.06E-05,0.030767195
58,female,25,6.06E-05,0.030767195
58,female,30,0.000185019,0.051603198
58,female,35,0.000185019,0.051603198
58,female,40,0.001172795,0.060861349
58,female,45,0.001172795,0.060861349
58,female,50,0.00443911,0.091040224
58,female,55,0.00443911,0.091040224
58,female,60,0.010516227,0.2093842
58,female,65,0.010516227,0.2093842
58,female,70,0.10416168,0.37055454
58,female,75,0.10416168,0.37055454
58,female,80,0.25610185,0.5273273
58,female,85,0.25610185,0.5273273
58,female,90,0.34129816,0.4333151
58,female,95,0.34129816,0.4333151
58,female,100,0.34129816,0.4333151
58,female,105,0.34129816,0.4333151
58,male,0,8.99E-06,0.016028298
58,male,5,8.99E-06,0.016028298
58,male,10,4.05E-05,0.003785281
58,male,15,4.05E-05,0.003785281
58,male,20,0.000118126,0.017598553
58,male,25,0.000118126,0.017598553
58,male,30,0.000480874,0.024033027
58,male,35,0.000480874,0.024033027
58,male,40,0.00216445,0.07144618
58,male,45,0.00216445,0.07144618
58,male,50,0.009279776,0.15515977
58,male,55,0.009279776,0.15515977
58,male,60,0.034353547,0.23633263
58,male,65,0.034353547,0.23633263
58,male,70,0.13754043,0.4036687
58,male,75,0.13754043,0.4036687
58,male,80,0.38921356,0.61843866
58,male,85,0.38921356,0.61843866
58,male,90,0.4910419,0.5482651
58,male,95,0.4910419,0.5482651
58,male,100,0.4910419,0.5482651
58,male,105,0.4910419,0.5482651
59,female,0,2.64E-06,0.025280861
59,female,5,2.64E-06,0.025280861
59,female,10,1.26E-05,0.014546608
59,female,15,1.26E-05,0.014546608
59,female,20,6.90E-05,0.034394264
59,female,25,6.90E-05,0.034394264
59,female,30,0.000229018,0.051565941
59,female,35,0.000229018,0.051565941
59,female,40,0.000908189,0.065148585
59,female,45,0.000908189,0.065148585
59,female,50,0.003977951,0.099789202
59,female,55,0.003977951,0.099789202
59,female,60,0.010035845,0.20289798
59,female,65,0.010035845,0.20289798
59,female,70,0.08806587,0.43168113
59,female,75,0.08806587,0.43168113
59,female,80,0.25643721,0.53620636
59,female,85,0.25643721,0.53620636
59,female,90,0.31368583,0.44199654
59,female,95,0.31368583,0.44199654
59,female,100,0.31368583,0.44199654
59,female,105,0.31368583,0.44199654
59,male,0,8.82E-06,0.024836201
59,male,5,8.82E-06,0.024836201
59,male,10,3.70E-05,0.005372257
59,male,15,3.70E-05,0.005372257
59,male,20,0.00013217,0.020693146
59,male,25,0.00013217,0.020693146
59,male,30,0.000573326,0.028660102
59,male,35,0.000573326,0.028660102
59,male,40,0.002301735,0.094732605
59,male,45,0.002301735,0.094732605
59,male,50,0.006741799,0.15276611
59,male,55,0.006741799,0.15276611
59,male,60,0.030909566,0.26177487
59,male,65,0.030909566,0.26177487
59,male,70,0.16146784,0.41771472
59,male,75,0.16146784,0.41771472
59,male,80,0.36272854,0.5881229
59,male,85,0.36272854,0.5881229
59,male,90,0.46279439,0.5408448
59,male,95,0.46279439,0.5408448
59,male,100,0.46279439,0.5408448
59,male,105,0.46279439,0.5408448
60,female,0,4.37E-06,0.025121603
60,female,5,4.37E-06,0.025121603
60,female,10,9.44E-06,0.011801192
60,female,15,9.44E-06,0.011801192
60,female,20,4.53E-05,0.031406146
60,female,25,4.53E-05,0.031406146
60,female,30,0.000277058,0.053268779
60,female,35,0.000277058,0.053268779
60,female,40,0.001061392,0.067486934
60,female,45,0.001061392,0.067486934
60,female,50,0.004122649,0.097706527
60,female,55,0.004122649,0.097706527
60,female,60,0.005172455,0.21034454
60,female,65,0.005172455,0.21034454
60,female,70,0.088838719,0.44414404
60,female,75,0.088838719,0.44414404
60,female,80,0.2777082,0.56352466
60,female,85,0.2777082,0.56352466
60,female,90,0.30638123,0.43334094
60,female,95,0.30638123,0.43334094
60,female,100,0.30638123,0.43334094
60,female,105,0.30638123,0.43334094
60,male,0,5.70E-06,0.026671637
60,male,5,5.70E-06,0.026671637
60,male,10,4.90E-05,0.004940636
60,male,15,4.90E-05,0.004940636
60,male,20,9.09E-05,0.024237381
60,male,25,9.09E-05,0.024237381
60,male,30,0.000430322,0.030762887
60,male,35,0.000430322,0.030762887
60,male,40,0.002397626,0.081704259
60,male,45,0.002397626,0.081704259
60,male,50,0.007046685,0.14993285
60,male,55,0.007046685,0.14993285
60,male,60,0.024339112,0.2721318
60,male,65,0.024339112,0.2721318
60,male,70,0.15371282,0.42625389
60,male,75,0.15371282,0.42625389
60,male,80,0.38294062,0.67484909
60,male,85,0.38294062,0.67484909
60,male,90,0.45969346,0.6207552
60,male,95,0.45969346,0.6207552
60,male,100,0.45969346,0.6207552
60,male,105,0.45969346,0.6207552
61,female,0,4.98E-06,0.040969931
61,female,5,4.98E-06,0.040969931
61,female,10,2.93E-05,0.031292573
61,female,15,2.93E-05,0.031292573
61,female,20,7.07E-05,0.035431672
61,female,25,7.07E-05,0.035431672
61,female,30,0.000343003,0.065907523
61,female,35,0.000343003,0.065907523
61,female,40,0.00148542,0.077478826
61,female,45,0.00148542,0.077478826
61,female,50,0.004759395,0.11263768
61,female,55,0.004759395,0.11263768
61,female,60,0.007479193,0.23098198
61,female,65,0.007479193,0.23098198
61,female,70,0.099229895,0.46908242
61,female,75,0.099229895,0.46908242
61,female,80,0.2960133,0.58745742
61,female,85,0.2960133,0.58745742
61,female,90,0.35347202,0.49760997
61,female,95,0.35347202,0.49760997
61,female,100,0.35347202,0.49760997
61,female,105,0.35347202,0.49760997
61,male,0,9.46E-06,0.044826258
61,male,5,9.46E-06,0.044826258
61,male,10,5.85E-05,0.00871833
61,male,15,5.85E-05,0.00871833
61,male,20,0.000180919,0.032433331
61,male,25,0.000180919,0.032433331
61,male,30,0.000568774,0.040051319
61,male,35,0.000568774,0.040051319
61,male,40,0.002539096,0.099128351
61,male,45,0.002539096,0.099128351
61,male,50,0.014776152,0.16335639
61,male,55,0.014776152,0.16335639
61,male,60,0.035194684,0.27780184
61,male,65,0.035194684,0.27780184
61,male,70,0.16229016,0.4633376
61,male,75,0.16229016,0.4633376
61,male,80,0.38586056,0.6445173
61,male,85,0.38586056,0.6445173
61,male,90,0.5002926,0.62941325
61,male,95,0.5002926,0.62941325
61,male,100,0.5002926,0.62941325
61,male,105,0.5002926,0.62941325
62,female,0,4.37E-06,0.02370218
62,female,5,4.37E-06,0.02370218
62,female,10,2.34E-05,0.010822563
62,female,15,2.34E-05,0.010822563
62,female,20,0.000103296,0.037396327
62,female,25,0.000103296,0.037396327
62,female,30,0.000297104,0.052647915
62,female,35,0.000297104,0.052647915
62,female,40,0.001220272,0.066908211
62,female,45,0.001220272,0.066908211
62,female,50,0.005329803,0.11123738
62,female,55,0.005329803,0.11123738
62,female,60,0.012992968,0.21844921
62,female,65,0.012992968,0.21844921
62,female,70,0.12169997,0.44997889
62,female,75,0.12169997,0.44997889
62,female,80,0.27660507,0.54906219
62,female,85,0.27660507,0.54906219
62,female,90,0.33893764,0.40059641
62,female,95,0.33893764,0.40059641
62,female,100,0.33893764,0.40059641
62,female,105,0.33893764,0.40059641
62,male,0,8.07E-06,0.018334426
62,male,5,8.07E-06,0.018334426
62,male,10,5.11E-05,0.005631643
62,male,15,5.11E-05,0.005631643
62,male,20,0.00025021,0.020469563
62,male,25,0.00025021,0.020469563
62,male,30,0.000595626,0.029129071
62,male,35,0.000595626,0.029129071
62,male,40,0.0025569,0.081468448
62,male,45,0.0025569,0.081468448
62,male,50,0.010397633,0.14992146
62,male,55,0.010397633,0.14992146
62,male,60,0.044711951,0.25663078
62,male,65,0.044711951,0.25663078
62,male,70,0.20234635,0.42704108
62,male,75,0.20234635,0.42704108
62,male,80,0.41761535,0.65481657
62,male,85,0.41761535,0.65481657
62,male,90,0.53819716,0.55637765
62,male,95,0.53819716,0.55637765
62,male,100,0.53819716,0.55637765
62,male,105,0.53819716,0.55637765
63,female,0,5.50E-06,0.030990418
63,female,5,5.50E-06,0.030990418
63,female,10,2.08E-05,0.009006786
63,female,15,2.08E-05,0.009006786
63,female,20,0.000127951,0.037122525
63,female,25,0.000127951,0.037122525
63,female,30,0.00027367,0.053191375
63,female,35,0.00027367,0.053191375
63,female,40,0.001448987,0.068143658
63,female,45,0.001448987,0.068143658
63,female,50,0.005860425,0.10417605
63,female,55,0.005860425,0.10417605
63,female,60,0.009914676,0.20289797
63,female,65,0.009914676,0.20289797
63,female,70,0.11789668,0.41941062
63,female,75,0.11789668,0.41941062
63,female,80,0.30670854,0.54657352
63,female,85,0.30670854,0.54657352
63,female,90,0.37401712,0.44779417
63,female,95,0.37401712,0.44779417
63,female,100,0.37401712,0.44779417
63,female,105,0.37401712,0.44779417
63,male,0,1.49E-05,0.031173281
63,male,5,1.49E-05,0.031173281
63,male,10,4.38E-05,0.00486145
63,male,15,4.38E-05,0.00486145
63,male,20,0.000170524,0.019307554
63,male,25,0.000170524,0.019307554
63,male,30,0.000563834,0.031196095
63,male,35,0.000563834,0.031196095
63,male,40,0.003521939,0.085958898
63,male,45,0.003521939,0.085958898
63,male,50,0.016311642,0.14025874
63,male,55,0.016311642,0.14025874
63,male,60,0.044817101,0.24463764
63,male,65,0.044817101,0.24463764
63,male,70,0.16275075,0.44356325
63,male,75,0.16275075,0.44356325
63,male,80,0.43311471,0.60060328
63,male,85,0.43311471,0.60060328
63,male,90,0.56000477,0.56378996
63,male,95,0.56000477,0.56378996
63,male,100,0.56000477,0.56378996
63,male,105,0.56000477,0.56378996
64,female,0,5.98E-06,0.037061859
64,female,5,5.98E-06,0.037061859
64,female,10,2.45E-05,0.019701019
64,female,15,2.45E-05,0.019701019
64,female,20,6.01E-05,0.042420715
64,female,25,6.01E-05,0.042420715
64,female,30,0.000345652,0.060472108
64,female,35,0.000345652,0.060472108
64,female,40,0.001481467,0.07495515
64,female,45,0.001481467,0.07495515
64,female,50,0.005585341,0.11074233
64,female,55,0.005585341,0.11074233
64,female,60,0.009986205,0.20632468
64,female,65,0.009986205,0.20632468
64,female,70,0.099973395,0.45129952
64,female,75,0.099973395,0.45129952
64,female,80,0.29880333,0.59180456
64,female,85,0.29880333,0.59180456
64,female,90,0.38530445,0.43193576
64,female,95,0.38530445,0.43193576
64,female,100,0.38530445,0.43193576
64,female,105,0.38530445,0.43193576
64,male,0,1.17E-05,0.036762744
64,male,5,1.17E-05,0.036762744
64,male,10,3.87E-05,0.011205899
64,male,15,3.87E-05,0.011205899
64,male,20,0.000180943,0.023923283
64,male,25,0.000180943,0.023923283
64,male,30,0.000474219,0.035496935
64,male,35,0.000474219,0.035496935
64,male,40,0.002782408,0.085658379
64,male,45,0.002782408,0.085658379
64,male,50,0.01561937,0.12789741
64,male,55,0.01561937,0.12789741
64,male,60,0.036136072,0.26958218
64,male,65,0.036136072,0.26958218
64,male,70,0.1729988,0.43610871
64,male,75,0.1729988,0.43610871
64,male,80,0.39004123,0.66895235
64,male,85,0.39004123,0.66895235
64,male,90,0.54924065,0.56702781
64,male,95,0.54924065,0.56702781
64,male,100,0.54924065,0.56702781
64,male,105,0.54924065,0.56702781
65,female,0,4.42E-06,0.031768072
65,female,5,4.42E-06,0.031768072
65,female,10,2.08E-05,0.01373088
65,female,15,2.08E-05,0.01373088
65,female,20,9.01E-05,0.04366906
65,female,25,9.01E-05,0.04366906
65,female,30,0.000252614,0.049290724
65,female,35,0.000252614,0.049290724
65,female,40,0.001678769,0.068507731
65,female,45,0.001678769,0.068507731
65,female,50,0.00419997,0.10209996
65,female,55,0.00419997,0.10209996
65,female,60,0.010215716,0.20863624
65,female,65,0.010215716,0.20863624
65,female,70,0.13090114,0.41662657
65,female,75,0.13090114,0.41662657
65,female,80,0.3015551,0.52457869
65,female,85,0.3015551,0.52457869
65,female,90,0.38530329,0.47019154
65,female,95,0.38530329,0.47019154
65,female,100,0.38530329,0.47019154
65,female,105,0.38530329,0.47019154
65,male,0,1.07E-05,0.02550363
65,male,5,1.07E-05,0.02550363
65,male,10,4.72E-05,0.009312295
65,male,15,4.72E-05,0.009312295
65,male,20,0.000161364,0.020526584
65,male,25,0.000161364,0.020526584
65,male,30,0.000950883,0.037003525
65,male,35,0.000950883,0.037003525
65,male,40,0.003408064,0.095355101
65,male,45,0.003408064,0.095355101
65,male,50,0.011272928,0.15142468
65,male,55,0.011272928,0.15142468
65,male,60,0.040731519,0.2537556
65,male,65,0.040731519,0.2537556
65,male,70,0.16971022,0.43128917
65,male,75,0.16971022,0.43128917
65,male,80,0.41085875,0.63804358
65,male,85,0.41085875,0.63804358
65,male,90,0.54379475,0.56547815
65,male,95,0.54379475,0.56547815
65,male,100,0.54379475,0.56547815
65,male,105,0.54379475,0.56547815
66,female,0,5.26E-06,0.032080721
66,female,5,5.26E-06,0.032080721
66,female,10,2.14E-05,0.015999857
66,female,15,2.14E-05,0.015999857
66,female,20,7.08E-05,0.040073764
66,female,25,7.08E-05,0.040073764
66,female,30,0.000232489,0.050849643
66,female,35,0.000232489,0.050849643
66,female,40,0.001047546,0.069119386
66,female,45,0.001047546,0.069119386
66,female,50,0.004132049,0.10685053
66,female,55,0.004132049,0.10685053
66,female,60,0.012924974,0.21569586
66,female,65,0.012924974,0.21569586
66,female,70,0.08586856,0.44611886
66,female,75,0.08586856,0.44611886
66,female,80,0.27173498,0.55084127
66,female,85,0.27173498,0.55084127
66,female,90,0.32888484,0.44375992
66,female,95,0.32888484,0.44375992
66,female,100,0.32888484,0.44375992
66,female,105,0.32888484,0.44375992
66,male,0,8.55E-06,0.038248394
66,male,5,8.55E-06,0.038248394
66,male,10,3.03E-05,0.007600523
66,male,15,3.03E-05,0.007600523
66,male,20,0.000148513,0.019552352
66,male,25,0.000148513,0.019552352
66,male,30,0.000566307,0.027750565
66,male,35,0.000566307,0.027750565
66,male,40,0.00308729,0.090817213
66,male,45,0.00308729,0.090817213
66,male,50,0.008826426,0.15983507
66,male,55,0.008826426,0.15983507
66,male,60,0.035057869,0.27092513
66,male,65,0.035057869,0.27092513
66,male,70,0.17021571,0.42136747
66,male,75,0.17021571,0.42136747
66,male,80,0.4190138,0.64296567
66,male,85,0.4190138,0.64296567
66,male,90,0.49749398,0.6145677
66,male,95,0.49749398,0.6145677
66,male,100,0.49749398,0.6145677
66,male,105,0.49749398,0.6145677
67,female,0,8.15E-06,0.033706132
67,female,5,8.15E-06,0.033706132
67,female,10,4.23E-05,0.011686173
67,female,15,4.23E-05,0.011686173
67,female,20,8.71E-05,0.039221656
67,female,25,8.71E-05,0.039221656
67,female,30,0.000343372,0.047436278
67,female,35,0.000343372,0.047436278
67,female,40,0.001554327,0.062789619
67,female,45,0.001554327,0.062789619
67,female,50,0.006959448,0.097113118
67,female,55,0.006959448,0.097113118
67,female,60,0.021293601,0.21230994
67,female,65,0.021293601,0.21230994
67,female,70,0.12225746,0.4685232
67,female,75,0.12225746,0.4685232
67,female,80,0.30895075,0.54681778
67,female,85,0.30895075,0.54681778
67,female,90,0.36226988,0.45604149
67,female,95,0.36226988,0.45604149
67,female,100,0.36226988,0.45604149
67,female,105,0.36226988,0.45604149
67,male,0,1.07E-05,0.030655392
67,male,5,1.07E-05,0.030655392
67,male,10,5.49E-05,0.007469038
67,male,15,5.49E-05,0.007469038
67,male,20,0.000211136,0.01830182
67,male,25,0.000211136,0.01830182
67,male,30,0.000856807,0.027132152
67,male,35,0.000856807,0.027132152
67,male,40,0.002313306,0.079437532
67,male,45,0.002313306,0.079437532
67,male,50,0.014203792,0.13895275
67,male,55,0.014203792,0.13895275
67,male,60,0.036803536,0.27980986
67,male,65,0.036803536,0.27980986
67,male,70,0.20768858,0.40693548
67,male,75,0.20768858,0.40693548
67,male,80,0.44071367,0.59382862
67,male,85,0.44071367,0.59382862
67,male,90,0.56332672,0.57521069
67,male,95,0.56332672,0.57521069
67,male,100,0.56332672,0.57521069
67,male,105,0.56332672,0.57521069
68,female,0,4.68E-06,0.051428817
68,female,5,4.68E-06,0.051428817
68,female,10,1.79E-05,0.011619153
68,female,15,1.79E-05,0.011619153
68,female,20,8.67E-05,0.038006194
68,female,25,8.67E-05,0.038006194
68,female,30,0.000233042,0.049025908
68,female,35,0.000233042,0.049025908
68,female,40,0.001189193,0.078207217
68,female,45,0.001189193,0.078207217
68,female,50,0.005015384,0.10799291
68,female,55,0.005015384,0.10799291
68,female,60,0.008221085,0.20666207
68,female,65,0.008221085,0.20666207
68,female,70,0.10900021,0.47057414
68,female,75,0.10900021,0.47057414
68,female,80,0.28854331,0.54385287
68,female,85,0.28854331,0.54385287
68,female,90,0.37177911,0.44265577
68,female,95,0.37177911,0.44265577
68,female,100,0.37177911,0.44265577
68,female,105,0.37177911,0.44265577
68,male,0,9.66E-06,0.033328574
68,male,5,9.66E-06,0.033328574
68,male,10,3.90E-05,0.005802579
68,male,15,3.90E-05,0.005802579
68,male,20,0.000119234,0.019478098
68,male,25,0.000119234,0.019478098
68,male,30,0.000758123,0.03970971
68,male,35,0.000758123,0.03970971
68,male,40,0.00222691,0.086951256
68,male,45,0.00222691,0.086951256
68,male,50,0.00669795,0.16304369
68,male,55,0.00669795,0.16304369
68,male,60,0.028207783,0.25622532
68,male,65,0.028207783,0.25622532
68,male,70,0.16787192,0.447734
68,male,75,0.16787192,0.447734
68,male,80,0.39040971,0.59788966
68,male,85,0.39040971,0.59788966
68,male,90,0.4871518,0.64124614
68,male,95,0.4871518,0.64124614
68,male,100,0.4871518,0.64124614
68,male,105,0.4871518,0.64124614
69,female,0,4.51E-06,0.045106757
69,female,5,4.51E-06,0.045106757
69,female,10,1.62E-05,0.015694277
69,female,15,1.62E-05,0.015694277
69,female,20,8.54E-05,0.04160849
69,female,25,8.54E-05,0.04160849
69,female,30,0.000230294,0.058177065
69,female,35,0.000230294,0.058177065
69,female,40,0.001210645,0.073187068
69,female,45,0.001210645,0.073187068
69,female,50,0.004304492,0.10860519
69,female,55,0.004304492,0.10860519
69,female,60,0.006197311,0.21574657
69,female,65,0.006197311,0.21574657
69,female,70,0.096333407,0.47496915
69,female,75,0.096333407,0.47496915
69,female,80,0.27940974,0.55655795
69,female,85,0.27940974,0.55655795
69,female,90,0.31840006,0.45387289
69,female,95,0.31840006,0.45387289
69,female,100,0.31840006,0.45387289
69,female,105,0.31840006,0.45387289
69,male,0,8.07E-06,0.030311774
69,male,5,8.07E-06,0.030311774
69,male,10,4.29E-05,0.008900886
69,male,15,4.29E-05,0.008900886
69,male,20,0.000173979,0.018112279
69,male,25,0.000173979,0.018112279
69,male,30,0.00051214,0.030531099
